title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
Product Manager,https://www.naukri.com/job-listings-product-manager-electronica-finance-ltd-new-delhi-2-to-10-years-290124500043,https://img.naukimg.com/logo_images/groups/v1/80510.gif,Electronica Finance,https://www.naukri.com/electronica-finance-jobs-careers-119332,https://www.ambitionbox.com/reviews/electronica-finance-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,357  Reviews,2-10 Yrs,Not disclosed,New Delhi,. Education: Any Graduate and Postgraduate .  . Education Experience Requirement Prior ...,Printing,Loans,Packaging,Market research,MS Office,Key account management,Machinery,Techno-commercial,2 Days Ago
Pharma Product Manager,https://www.naukri.com/job-listings-pharma-product-manager-shalby-hospitals-ahmedabad-3-to-8-years-290124003296,https://img.naukimg.com/logo_images/groups/v1/107990.gif,Shalby Hospitals,https://www.naukri.com/shalby-hospitals-jobs-careers-252019,https://www.ambitionbox.com/reviews/shalby-hospitals-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.6,754  Reviews,3-8 Yrs,5-8 Lacs PA,Ahmedabad(Ramdev Nagar),Role & responsibilities  Data Analysis: Internal and External Analysis  1.Provide in-de...,product manager,brand manager,PMT,Product Strategy,Product Management,Product Marketing,New Product Launch,Product Training,2 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-pnb-housing-gurgaon-gurugram-haryana-delhi-ncr-3-to-8-years-271023009251,https://img.naukimg.com/logo_images/groups/v1/487074.gif,PNB Housing,https://www.naukri.com/pnb-housing-jobs-careers-93713,https://www.ambitionbox.com/reviews/pnb-housing-finance-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,876  Reviews,,12-18 Lacs PA,"Gurgaon/ Gurugram, Haryana, Delhi / NCR","Technology initiatives: . Be innovative in Digital & Go to Market Solutions, make busin...",Digital Transformation,Presentation Skills,Excel,Digital,Transformation,Presentation,Product management,Management,8 Days Ago
"General Manager- Process, Ferro Alloy Unit (FAU)",https://www.naukri.com/job-listings-general-manager-process-ferro-alloy-unit-fau-vandana-global-vgl-raipur-chhattisgarh-15-to-24-years-250124005737,https://img.naukimg.com/logo_images/groups/v1/4638137.gif,Vandana Global (VGL),https://www.naukri.com/vandana-global-vgl-jobs-careers-139337,https://www.ambitionbox.com/reviews/vandana-global-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,115  Reviews,15-24 Yrs,Not disclosed,"Raipur, Chhattisgarh",Managing all the operational workstreams and activities of the entire FAU covering all ...,Production,Production Management,Management,Process,General management,General,UNIT,,6 Days Ago
Product Manager - Roadmap & Strategy - Internship,https://www.naukri.com/job-listings-product-manager-roadmap-strategy-internship-rocket-flyer-technology-private-limited-gurgaon-gurugram-0-to-1-years-240124905161,,Rocket Flyer Technology Private Limited,https://www.naukri.com/rocket-flyer-technology-jobs-careers-123596955,https://www.ambitionbox.com/reviews/rocket-flyer-technology-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,2,5  Reviews,0-1 Yrs,Not disclosed,Gurgaon/Gurugram,Bachelors degree (MBA preferred)  Technical background experience will be preferred  Mu...,Product Management,Product Strategy,product marketing,product planning,Marketing,Planning,Roadmap,Management,7 Days Ago
Lead BA - Lending Domain,https://www.naukri.com/job-listings-lead-ba-lending-domain-newgen-noida-2-to-7-years-230123910958,https://img.naukimg.com/logo_images/groups/v1/429510.gif,Newgen,https://www.naukri.com/newgen-jobs-careers-834,https://www.ambitionbox.com/reviews/newgen-software-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,973  Reviews,2-7 Yrs,Not disclosed,Noida,Hands-On experience in working and handling Loan Management System Solution or Loan Ori...,lending,Loan Origination,LMS,commercial banking,business analysis,corporate lending,Origination,Analysis,13 Days Ago
Product Owner,https://www.naukri.com/job-listings-product-owner-newgen-software-technologies-ltd-noida-2-to-6-years-220124901503,https://www.naukri.com/hotjobs/images/v3/newgennov16.gif,Newgen,https://www.naukri.com/newgen-jobs-careers-834,https://www.ambitionbox.com/reviews/newgen-software-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,973  Reviews,2-6 Yrs,Not disclosed,Noida,Preferred skills Experience in Enterprise Content Management (ECM) or Business Process ...,ECM,Product management,Business Process Management,Application development,product roadmap,Social media Product Marketing,Process,Product marketing,9 Days Ago
Digital Product Manager,https://www.naukri.com/job-listings-digital-product-manager-gartner-gurgaon-gurugram-4-to-5-years-220124502280,https://img.naukimg.com/logo_images/groups/v1/4656351.gif,Gartner,https://www.naukri.com/gartner-jobs-careers-82369,https://www.ambitionbox.com/reviews/gartner-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,416  Reviews,4-5 Yrs,Not disclosed,Gurgaon/Gurugram,". 4-5 years of experience in the  . Good understanding of user journeys, personas, user...",Product management,Data migration,Analytical,Agile,Engineering Design,Information technology,Recruitment,CRM,8 Days Ago
Tele Associate | Free Listed Seller Content Enrichment,https://www.naukri.com/job-listings-tele-associate-listed-seller-content-enrichment-indiamart-noida-uttar-pradesh-0-to-5-years-201123003503,https://img.naukimg.com/logo_images/groups/v1/20738.gif,IndiaMART,https://www.naukri.com/indiamart-jobs-careers-18735,https://www.ambitionbox.com/reviews/indiamart-intermesh-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,3754  Reviews,0-5 Yrs,Not disclosed,Remote,Part time Engagement Program 9 AM to 7 PM (minimum 3-4 hrs / day) Must have a good work...,Communication Skills,Customer Support,Tele calling,Data Entry,Computer Skills,Computer,Data,Selling,15 Days Ago
Product Coordinator & Analyst,https://www.naukri.com/job-listings-product-coordinator-analyst-fingent-kochi-cochin-3-to-6-years-200323003547,https://img.naukimg.com/logo_images/groups/v1/1287052.gif,Fingent,https://www.naukri.com/fingent-jobs-careers-1567620,https://www.ambitionbox.com/reviews/fingent-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.6,196  Reviews,3-6 Yrs,Not disclosed,Kochi/Cochin,"At Fingent, we believe that what we build touches the lives around us. We use technolo...",Business Analysis,Product Management,Wireframing,Product Roadmap,User Stories,Analysis,Usage,Roadmap,2 Days Ago
Product Architect,https://www.naukri.com/job-listings-product-architect-financial-software-systems-thane-10-to-15-years-180124500546,,Financial Software Systems,https://www.naukri.com/financial-20software-20systems-jobs-careers-2700964,https://www.ambitionbox.com/reviews/financial-software-systems-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,641  Reviews,10-15 Yrs,Not disclosed,Thane,Overall experience of 8+ years with minimum 4+ years of experience in design & developm...,JMS,System architecture,JBoss,XML,JSP,Struts,J2Ee,EJB,13 Days Ago
Product Delivery Analyst,https://www.naukri.com/job-listings-product-delivery-analyst-pepsi-foods-priv-limited-gurgaon-gurugram-4-to-6-years-170124501315,https://img.naukimg.com/logo_images/groups/v1/4657369.gif,Pepsi Foods,https://www.naukri.com/pepsi-foods-jobs-careers-3591376,https://www.ambitionbox.com/reviews/pepsico-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,2243  Reviews,4-6 Yrs,Not disclosed,Gurgaon/Gurugram,"PepsiCo s Delivery Office Group, as part of the Digital Products and Services (DPS...",Interpersonal skills,Usage,Excel,Analytical,Consulting,Delivery Analyst,SMS,Consumer insights,13 Days Ago
Senior Production Executive,https://www.naukri.com/job-listings-senior-production-executive-myk-laticrete-palghar-maharashtra-4-to-8-years-170124005228,https://img.naukimg.com/logo_images/groups/v1/4612957.gif,MYK LATICRETE,https://www.naukri.com/myk-laticrete-jobs-careers-1896636,https://www.ambitionbox.com/reviews/myk-laticrete-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,322  Reviews,4-8 Yrs,3-6 Lacs PA,"Palghar, Maharashtra",Taking batch cards as per so from Q.C department & maintain of batch card allocation re...,Production Management,SAP Production Planning,Factory Operations,Factory,Planning,SAP,Operations,Management,14 Days Ago
AI- Product Manager,https://www.naukri.com/job-listings-ai-product-manager-digit-insurance-bengaluru-karnataka-7-to-11-years-120124006195,https://img.naukimg.com/logo_images/groups/v1/4598407.gif,Digit Insurance,https://www.naukri.com/digit-insurance-jobs-careers-3504466,https://www.ambitionbox.com/reviews/digit-insurance-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,661  Reviews,7-11 Yrs,Not disclosed,"Bengaluru, Karnataka",". Bachelors degree in computer science, Mathematics, or a related fieldThe ideal candid...",Product Management,Artificial Intelligence,Natural Language Processing,Computer Vision,Python,Data Science,Design Development,Deep Learning,19 Days Ago
Product Owner,https://www.naukri.com/job-listings-product-owner-solifi-bengaluru-2-to-6-years-110124006511,,Solifi,https://www.naukri.com/solifi-jobs-careers-6862383,https://www.ambitionbox.com/reviews/solifi-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,11  Reviews,2-6 Yrs,Not disclosed,Remote,"About Solifi Solifi deliver a solid financial technology foundation for equipment, work...",Product Management,Product Owner,Product Roadmap,User Stories,Product Backlog,Agile,PO,Usage,20 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-reqroots-bangalore-bengaluru-9-to-12-years-100124501415,,Reqroots,https://www.naukri.com/reqroots-jobs-careers-5470398,https://www.ambitionbox.com/reviews/reqroots-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.6,8  Reviews,9-12 Yrs,Not disclosed,Bangalore/Bengaluru,Should be the interface between the team and management Must always be aware of his cli...,ERP,PMP,jQuery,Configuration management,Javascript,HTML,Stored procedures,Unit testing,20 Days Ago
Product Analyst,https://www.naukri.com/job-listings-product-analyst-nasdaq-inc-bangalore-bengaluru-2-to-4-years-090124500313,https://img.naukimg.com/logo_images/groups/v1/390292.gif,Nasdaq,https://www.naukri.com/nasdaq-jobs-careers-645967,https://www.ambitionbox.com/reviews/nasdaq-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,68  Reviews,2-4 Yrs,Not disclosed,Bangalore/Bengaluru,"Bachelor s degree The Product Analyst, role requires an individual with demonstrated st...",Administration,Data analysis,Manager Internal Audit,Technical writing,Competitive intelligence,JIRA,Release management,Salesforce,21 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-care-health-insurance-limited-gurgaon-gurugram-0-to-3-years-080124903608,https://img.naukimg.com/logo_images/groups/v1/1699426.gif,Care Health Insurance (CHI),https://www.naukri.com/care-health-insurance-chi-jobs-careers-2234964,https://www.ambitionbox.com/reviews/care-health-insurance-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,1539  Reviews,0-3 Yrs,Not disclosed,Gurgaon/Gurugram,Preferred candidate profile . Freshers can also apply / experienced ones are preferred ...,Product Management,Product Strategy,Data analysis,market research,Product Planning,Data,Planning,Marketing,23 Days Ago
Senior Product Manager,https://www.naukri.com/job-listings-senior-product-manager-growhiz-technology-delhi-ncr-5-to-8-years-060923006305,,Growhiz Technology,https://www.naukri.com/growhiz-technology-jobs-careers-123863667,https://www.ambitionbox.com/reviews/growowiz-technology-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,1.9,3  Reviews,5-8 Yrs,20-35 Lacs PA,Delhi / NCR(Malviya Nagar),Role & responsibilities  1. Data sensitive and user oriented based on regularly data re...,Product Roadmap,Product Marketing,Go-to-market Strategy,Product Strategy,data analysis,Product Positioning,fintech,Wireframing,2 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-microsoft-india-r-and-d-pvt-ltd-bangalore-bengaluru-7-to-10-years-050124500742,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,7-10 Yrs,Not disclosed,Bangalore/Bengaluru,"Some Experience Preferred with Azure trouble-shooting tool: ACS, Kusto, COSMOS, etc. So...",Computer science,Data analysis,Architecture,Product service,Data collection,Problem management,Customer support,microsoft,25 Days Ago
Senior Product Manager - (Medical Imaging),https://www.naukri.com/job-listings-senior-product-manager-medical-imaging-ramanathan-software-private-limited-bangalore-bengaluru-10-to-15-years-040124904237,,RamSoft,https://www.naukri.com/ramsoft-jobs-careers-123666399,,,,10-15 Yrs,Not disclosed,Bangalore/Bengaluru,"10+ years of experience working in related information technology, health informatics, ...",Medical Imaging,radiology/hospital clinical,RIS/PACS,information technology,health informatics,RamSoft Products,DICOM,Radiology Clinical Workflows,27 Days Ago
Group Product Owner - Analytical Reports,https://www.naukri.com/job-listings-group-product-owner-analytical-reports-sbd-automotive-bangalore-bengaluru-4-to-9-years-040124501479,,SBD Automotive,https://www.naukri.com/sbd-automotive-jobs-careers-4114674,https://www.ambitionbox.com/reviews/sbd-automotive-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,2.6,2  Reviews,4-9 Yrs,Not disclosed,Bangalore/Bengaluru,. ABOUT YOU . For success in this role you should demonstrate the following skills and ...,Product quality,Client satisfaction,Analytical,Report writing,Consulting,Healthcare,Research,Continuous improvement,26 Days Ago
Senior Product Manager,https://www.naukri.com/job-listings-senior-product-manager-microsoft-india-r-and-d-pvt-ltd-bangalore-bengaluru-5-to-7-years-040124501078,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,5-7 Yrs,Not disclosed,Bangalore/Bengaluru,Experience working with cross-functional teams and stakeholders in a global and matrixe...,Product management,Analytical,Social media,Agile,Customer service,microsoft,Project delivery,Customer engagement,26 Days Ago
Senior Lead Product Manager,https://www.naukri.com/job-listings-senior-lead-product-manager-cleartax-bangalore-bengaluru-7-to-12-years-020124500990,https://img.naukimg.com/logo_images/groups/v1/911510.gif,Cleartax,https://www.naukri.com/cleartax-jobs-careers-1285472,https://www.ambitionbox.com/reviews/cleartax-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.3,251  Reviews,7-12 Yrs,Not disclosed,Bangalore/Bengaluru,Global experience is a bonus . * Exceptional at PM craft,Supply chain,Computer science,Usage,Wealth management,Cloud Services,Machine learning,Agile,product life cycle,28 Days Ago
